response_id,date_submitted,last_page,start_language,seed,what_industry_does_your_company_belong_to,what_industry_does_your_company_belong_to_other,what_is_your_role_in_the_company,what_is_your_role_in_the_company_other,what_is_the_size_of_your_company,natural_disasters,supplier_failures,cybersecurity_threats,global_crises,transportation_delays,which_types_of_disruptions_have_significantly_impacted_your_supply_chain_in_the_past_five_years_select_all_that_apply_other,how_did_your_company_respond_to_these_disruptions_select_all_that_apply_increased_inventory_buffers,how_did_your_company_respond_to_these_disruptions_select_all_that_apply_diversified_suppliers,how_did_your_company_respond_to_these_disruptions_select_all_that_apply_implemented_new_technologies,how_did_your_company_respond_to_these_disruptions_select_all_that_apply_other,which_technologies_does_your_company_currently_use_for_supply_chain_resilience_select_all_that_apply_artificial_intelligence_ai,which_technologies_does_your_company_currently_use_for_supply_chain_resilience_select_all_that_apply_internet_of_things_iot,which_technologies_does_your_company_currently_use_for_supply_chain_resilience_select_all_that_apply_blockchain,which_technologies_does_your_company_currently_use_for_supply_chain_resilience_select_all_that_apply_cloud_computing,which_technologies_does_your_company_currently_use_for_supply_chain_resilience_select_all_that_apply_robotics_amp_automation,which_technologies_does_your_company_currently_use_for_supply_chain_resilience_select_all_that_apply_big_data_analytics,which_technologies_does_your_company_currently_use_for_supply_chain_resilience_select_all_that_apply_simulation,which_technologies_does_your_company_currently_use_for_supply_chain_resilience_select_all_that_apply_other,to_what_extent_has_your_company_implemented_the_following_technologies_likert_scale_1_not_implemented_5_fully_implemented_ai,to_what_extent_has_your_company_implemented_the_following_technologies_likert_scale_1_not_implemented_5_fully_implemented_iot,to_what_extent_has_your_company_implemented_the_following_technologies_likert_scale_1_not_implemented_5_fully_implemented_blockchain,to_what_extent_has_your_company_implemented_the_following_technologies_likert_scale_1_not_implemented_5_fully_implemented_cloud_computing,to_what_extent_has_your_company_implemented_the_following_technologies_likert_scale_1_not_implemented_5_fully_implemented_robotics_amp_automation,to_what_extent_has_your_company_implemented_the_following_technologies_likert_scale_1_not_implemented_5_fully_implemented_big_data_analytics,which_of_these_technologies_have_had_the_most_positive_impact_on_supply_chain_resilience_rank_from_most_to_least_effective_rank_1,which_of_these_technologies_have_had_the_most_positive_impact_on_supply_chain_resilience_rank_from_most_to_least_effective_rank_2,which_of_these_technologies_have_had_the_most_positive_impact_on_supply_chain_resilience_rank_from_most_to_least_effective_rank_3,which_of_these_technologies_have_had_the_most_positive_impact_on_supply_chain_resilience_rank_from_most_to_least_effective_rank_4,which_of_these_technologies_have_had_the_most_positive_impact_on_supply_chain_resilience_rank_from_most_to_least_effective_rank_5,which_of_these_technologies_have_had_the_most_positive_impact_on_supply_chain_resilience_rank_from_most_to_least_effective_rank_6,which_of_these_technologies_have_had_the_most_positive_impact_on_supply_chain_resilience_rank_from_most_to_least_effective_rank_7,if_you_selected_other_in_the_previous_question_please_specify_the_technology_otherwise_you_may_leave_this_blank,what_were_the_main_challenges_in_implementing_these_technologies_select_all_that_apply_high_implementation_costs,what_were_the_main_challenges_in_implementing_these_technologies_select_all_that_apply_lack_of_skilled_workforce,what_were_the_main_challenges_in_implementing_these_technologies_select_all_that_apply_integration_issues,what_were_the_main_challenges_in_implementing_these_technologies_select_all_that_apply_resistance_to_change,what_were_the_main_challenges_in_implementing_these_technologies_select_all_that_apply_other,to_what_extent_have_new_technologies_improved_communication_and_coordination_with_your_suppliers_and_partners_1_not_at_all_2_slightly_3_moderately_4_highly_5_very_high,which_technologies_have_enhanced_collaboration_in_your_supply_chain_cloud_based_platforms_e_g_erp_scm_software,which_technologies_have_enhanced_collaboration_in_your_supply_chain_blockchain_for_transparency,which_technologies_have_enhanced_collaboration_in_your_supply_chain_ai_powered_predictive_analytics,which_technologies_have_enhanced_collaboration_in_your_supply_chain_iot_for_real_time_tracking,which_technologies_have_enhanced_collaboration_in_your_supply_chain_digital_twin_amp_simulations,which_technologies_have_enhanced_collaboration_in_your_supply_chain_other,how_effectively_have_new_technologies_helped_in_information_sharing_and_real_time_decision_making_across_your_supply_chain_1_not_at_all_2_slightly_3_moderately_4_highly_5_very_high,please_prioritize_the_following_fields_of_action_in_order_of_their_importance_for_enhancing_decision_making_and_control_mechanisms_within_your_supply_chain_rank_1,please_prioritize_the_following_fields_of_action_in_order_of_their_importance_for_enhancing_decision_making_and_control_mechanisms_within_your_supply_chain_rank_2,please_prioritize_the_following_fields_of_action_in_order_of_their_importance_for_enhancing_decision_making_and_control_mechanisms_within_your_supply_chain_rank_3,please_prioritize_the_following_fields_of_action_in_order_of_their_importance_for_enhancing_decision_making_and_control_mechanisms_within_your_supply_chain_rank_4,please_prioritize_the_following_fields_of_action_in_order_of_their_importance_for_enhancing_decision_making_and_control_mechanisms_within_your_supply_chain_rank_5,if_you_think_another_field_of_action_is_important_for_decision_making_and_control_mechanisms_please_specify_below,are_there_any_additional_decision_making_challenges_or_priorities_you_would_like_to_highlight,what_are_the_biggest_barriers_preventing_further_adoption_of_these_technologies_select_all_that_apply_financial_constraints,what_are_the_biggest_barriers_preventing_further_adoption_of_these_technologies_select_all_that_apply_technical_challenges,what_are_the_biggest_barriers_preventing_further_adoption_of_these_technologies_select_all_that_apply_regulatory_issues,what_are_the_biggest_barriers_preventing_further_adoption_of_these_technologies_select_all_that_apply_uncertainty_about_roi,what_are_the_biggest_barriers_preventing_further_adoption_of_these_technologies_select_all_that_apply_other,are_there_any_emerging_technologies_your_company_is_considering_for_future_adoption,do_you_have_any_further_insights_on_how_technology_can_improve_supply_chain_resilience,industry_group,ai_impact_score,iot_impact_score,blockchain_impact_score,cloud_computing_impact_score,robotics_impact_score,big_data_impact_score,simulation_impact_score,disruption_count,tech_adoption_count,resilience_score,high_tech_company
18,1/1/1980 0:00,8.0,en,1525623172,other,Food processing plant ,Other,Machine operator ,large,True,False,False,False,False,2.0,No,No,Yes,2,False,False,False,False,True,False,False,2.0,2.0,2.0,3.0,3.0,5.0,4.0,,,,,,,,nil,,,,,2.0,4.0,,,,,,2.0,4.0,,,,,,,,,Yes,No,,2,Yei,,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0,4.0,True
19,1/1/1980 0:00,8.0,en,1552933143,other,Food Manufacturing,Other,Machine Operator,large,False,False,False,True,False,2.0,No,No,Yes,2,False,False,False,False,False,True,False,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,t,,,,,2.0,4.0,,,,,,2.0,4.0,,,,,,,,,Yes,No,,2,A,,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37.0,4.0,True
20,,7.0,en,466398761,consumer goods,,Operations Manager,,large,True,False,False,False,False,2.0,No,Yes,No,2,False,False,False,False,True,False,False,2.0,1.0,3.0,3.0,3.0,2.0,2.0,,,,,,,,k,,,,,2.0,3.0,,,,,,2.0,4.0,,,,,,,,,No,No,,2,Ok,,manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27.0,3.5,True
21,,,en,877521008,,,,,,False,False,False,False,False,0.0,,,,,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,False
22,,,en,364426011,,,,,,False,False,False,False,False,0.0,,,,,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,False
23,,,en,331670082,,,,,,False,False,False,False,False,0.0,,,,,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,False
24,,2.0,en,772968137,other,Freight Forwarding Agents,Other,Ops Executive ,large,True,False,False,False,True,2.0,No,No,Yes,Shipment movement like Routing re arranged ,False,False,False,False,False,False,False,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.0,,False
25,1/1/1980 0:00,8.0,en,503815942,consumer goods,,Other,,large,False,False,False,True,False,2.0,No,No,Yes,2,False,True,False,True,False,True,False,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,a,,,,,2.0,4.0,,,,,,2.0,4.0,,,,,,,,,Yes,No,,2,G,,manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,39.0,4.0,True
26,,2.0,en,2051604117,automotive,,Other,TEAM LEADER LOGISTICS,medium,True,False,False,True,False,2.0,Yes,No,No,2,True,False,False,False,False,True,False,2.0,2.0,2.0,1.0,3.0,2.0,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,21.0,,True
27,1/1/1980 0:00,8.0,en,1249156505,other,Oil and gas ,Other,Modular fabrication ,large,False,True,False,False,False,2.0,No,Yes,No,2,False,False,False,False,False,True,False,2.0,1.0,1.0,1.0,1.0,3.0,3.0,,,,,,,,blank,,,,,2.0,4.0,,,,,,2.0,4.0,,,,,,,,,Yes,No,,2,No,,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.0,4.0,True
28,1/1/1980 0:00,8.0,en,1623405075,automotive,,Other,LOGISTICS TEAM LEADER,medium,True,False,False,False,True,2.0,Yes,No,No,2,True,False,False,False,False,False,False,,2.0,2.0,2.0,2.0,3.0,3.0,,,,,,,,wms,,,,,2.0,5.0,,,,,,2.0,4.0,,,,,,,,,Yes,Yes,,2,"ROBOTICA AND AUTOMATION, ",,manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25.0,4.5,True
29,,,en,782150203,,,,,,False,False,False,False,False,0.0,,,,,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,False
30,,2.0,en,2037074788,other,Production -Chemical fertilizers,Other,SUPERVISOR,large,True,False,False,False,False,2.0,Yes,No,No,2,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,False
31,1/1/1980 0:00,8.0,en,184196996,other,Chemical - FERTILIZERS,Other,Supervisor,large,False,False,False,True,False,2.0,Yes,No,No,2,False,False,False,False,True,False,False,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,robotics and automation,,,,,2.0,2.0,,,,,,2.0,3.0,,,,,,,,,No,No,,2,Not yet,,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.0,2.5,True
32,1/1/1980 0:00,8.0,en,2116090403,consumer goods,,Other,Machine operator ,large,False,False,False,True,False,2.0,No,No,Yes,2,False,False,False,False,True,False,True,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,yes,,,,,2.0,4.0,,,,,,2.0,4.0,,,,,,,,,Yes,No,,2,Yes ,,manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44.0,4.0,True
33,1/1/1980 0:00,8.0,de-easy,1849931561,electronics,,Other,Global head of planning,large,False,True,True,True,False,2.0,Yes,Yes,Yes,2,True,True,False,False,True,True,False,2.0,3.0,4.0,1.0,1.0,4.0,4.0,,,,,,,,,,,,,2.0,2.0,,,,,,2.0,3.0,,,,,,,,,No,No,,"Arbeitskräftemangel, c Level Kenntnisse in Transformation",Ki ,,manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,33.0,2.5,True
34,,2.0,en,279363455,consumer goods,,Other,,large,False,False,False,True,False,2.0,No,No,Yes,2,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,,False
35,1/1/1980 0:00,8.0,en,271181504,automotive,,Other,Production line leader ,medium,False,False,False,True,False,2.0,No,Yes,No,2,False,False,False,False,True,False,False,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,2.0,4.0,,,,,,2.0,4.0,,,,,,,,,Yes,No,,2,Robots ,,manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37.0,4.0,True
36,1/1/1980 0:00,8.0,en,541527733,consumer goods,,Other,Operator ,large,False,False,False,True,False,2.0,No,Yes,No,2,True,False,False,False,False,False,False,2.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,2.0,4.0,,,,,,2.0,4.0,,,,,,,,,Yes,No,,2,Yes ,,manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37.0,4.0,True
37,1/1/1980 0:00,8.0,en,1971416267,consumer goods,,IT Specialist,,large,False,False,False,True,False,2.0,No,No,Yes,2,False,False,False,False,False,True,False,2.0,2.0,4.0,1.0,5.0,3.0,4.0,,,,,,,,,,,,,2.0,4.0,,,,,,2.0,4.0,,,,,,,,,No,No,,2,Yes,,manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0,4.0,True
38,,7.0,en,392198932,consumer goods,,IT Specialist,,large,False,False,False,True,False,2.0,Yes,Yes,Yes,2,False,False,False,False,True,False,False,2.0,4.0,,,,,,,,,,,,,yes,,,,,2.0,4.0,,,,,,2.0,4.0,,,,,,,,,No,No,,2,Yes ,,manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.0,4.0,True
39,1/1/1980 0:00,8.0,en,1504073990,consumer goods,,Supply Chain Manager,,large,False,True,True,True,False,2.0,Yes,Yes,Yes,2,False,False,False,False,False,True,True,2.0,3.0,2.0,2.0,5.0,4.0,4.0,,,,,,,,,,,,,2.0,3.0,,,,,,2.0,3.0,,,,,,,,,Yes,No,,2,,,manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,34.0,3.0,True
40,1/1/1980 0:00,8.0,de-easy,1679940329,other,Sanitär-Heizung-Klima,Supply Chain Manager,,large,False,True,True,False,True,2.0,Yes,Yes,No,2,False,False,False,False,True,False,False,2.0,1.0,1.0,1.0,3.0,3.0,3.0,,,,,,,,,,,,,2.0,4.0,,,,,,,4.0,,,,,,,,,Yes,No,,2,Transport Management System (TMS),,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,24.0,4.0,True
41,1/1/1980 0:00,8.0,en,987407662,consumer goods,,Other,Technician,large,False,False,False,True,False,2.0,No,No,Yes,2,False,False,False,False,True,False,False,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,4.0,,,,,,,,,No,No,,2,,,manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0,4.0,False
42,,3.0,de-easy,1298610726,other,Maschinenbau,Other,Leiter Einkauf und Lieferantenqualitätsentwicklung,medium,True,True,False,True,True,2.0,Yes,No,No,Alternativen über Prototypen,False,False,False,False,False,False,False,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11.0,,False
43,1/1/1980 0:00,8.0,de-easy,1502013715,other,Nahrungsmittel,Operations Manager,,medium,False,False,False,True,False,2.0,Yes,No,No,2,False,False,False,False,False,False,False,,1.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,,,,,,,No,No,,2,nein,,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.0,4.0,False
44,1/1/1980 0:00,8.0,en,1629640390,consumer goods,,Operations Manager,,large,False,False,False,True,False,2.0,No,No,Yes,2,True,True,False,False,True,True,False,2.0,4.0,5.0,,,5.0,,,,,,,,,,,,,,2.0,5.0,,,,,,2.0,4.0,,,,,,,,,Yes,Yes,,2,Virtual reality ,,manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30.0,4.5,True
45,,,en,232646160,,,,,,False,False,False,False,False,0.0,,,,,False,False,False,False,False,False,False,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,False
